game_date,player_name,batter,pitcher,outs_when_up,inning,hc_x,hc_y,launch_angle,launch_speed,home_team,game_pk
2024-08-15,William Contreras,661388,656427,1,1,27.94,60.63,30,104.5,MIL,745950
2024-08-15,Willi Castro,650489,674003,0,2,61.33,56.92,30,101.8,TEX,744980
2024-08-15,Mark Vientos,668901,687765,0,3,196.3,41.78,26,107.2,NYM,745783
2024-08-15,Gunnar Henderson,683002,601713,0,4,216.18,62.38,20,110.8,BAL,747002
2024-08-15,Wilyer Abreu,677800,621107,0,4,222.17,62.04,25,106.3,BAL,747002
2024-08-15,Mark Vientos,668901,671305,1,4,209.53,73.98,32,101.1,NYM,745783
2024-08-15,JJ Bleday,668709,500779,2,4,227.38,95.1,21,102.7,NYM,745783
2024-08-15,Cedric Mullins,656775,601713,0,5,208.95,71.13,19,104.3,BAL,747002
2024-08-15,Keibert Ruiz,660688,554430,1,5,188.07,50.61,26,102.3,PHI,745545
2024-08-15,Casey Schmitt,669477,445926,1,6,31.37,81.1,20,109.1,SF,745298
2024-08-15,Grant McCray,687529,445926,2,6,147.6,37.35,26,102.1,SF,745298
2024-08-15,Keibert Ruiz,660688,689147,1,7,215.07,82.94,40,101,PHI,745545
2024-08-15,Weston Wilson,642215,663432,1,7,191.51,63.93,29,100.8,PHI,745545
2024-08-15,Javier Báez,595879,662253,2,8,56.23,48.73,26,103.1,DET,746437
2024-08-16,Brendan Rodgers,663898,663362,1,1,27.68,49.94,28,108.8,COL,746518
2024-08-16,Willy Adames,642715,668909,2,1,174.3,31.02,29,106.2,MIL,745949
2024-08-16,Cody Bellinger,641355,684320,2,1,185.84,46.66,25,104.2,CHC,746843
2024-08-16,Paul Goldschmidt,502671,680736,0,2,195.23,63.04,40,100.2,STL,745144
2024-08-16,Gavin Lux,666158,571945,0,2,126.38,34.65,31,101,STL,745144
2024-08-16,Ha-Seong Kim,673490,615698,1,2,39.11,59.49,26,102,COL,746518
2024-08-16,Charlie Blackmon,453568,663362,1,2,210.36,56.67,26,107.1,COL,746518
2024-08-16,Rafael Devers,646240,669203,0,3,158.8,40.67,23,105.2,BAL,747001
2024-08-16,Luis Robert Jr.,673357,681293,0,3,28.76,61.23,31,106.4,HOU,746357
2024-08-16,Ryan Jeffers,680777,571760,0,3,24.81,95.57,21,106.7,TEX,744974
2024-08-16,Masyn Winn,691026,680736,1,3,36.2,60.38,22,108.8,STL,745144
2024-08-16,Luke Raley,670042,694973,0,4,204.26,51.19,23,112.5,PIT,745462
2024-08-16,Xander Bogaerts,593428,615698,0,4,26.19,46.66,30,106.1,COL,746518
2024-08-16,Bobby Witt Jr.,677951,607259,1,4,65.37,35.58,31,107.9,CIN,746674
2024-08-16,Jeff McNeil,643446,682610,1,4,219.45,77.28,23,107.7,NYM,745784
2024-08-16,Brandon Nimmo,607043,666277,1,4,245.28,93.33,24,107.7,NYM,745784
2024-08-16,Logan O'Hoppe,681351,680885,1,4,155.3,37.1,31,104.5,LAA,746189
2024-08-16,Masataka Yoshida,807799,669203,2,4,189.21,58.61,24,101.5,BAL,747001
2024-08-16,Miguel Amaya,665804,684320,0,5,94.97,29.25,26,105.7,CHC,746843
2024-08-16,Dylan Carlson,666185,669194,0,5,209.87,70.09,33,100.8,TB,745054
2024-08-16,Leo Jiménez,677870,543294,0,5,101.43,29.13,31,98.9,CHC,746843
2024-08-16,Pete Crow-Armstrong,691718,684320,0,5,162.99,35.38,31,102.8,CHC,746843
2024-08-16,Pedro Pagés,686780,680736,0,5,100.97,13.19,27,108.7,STL,745144
2024-08-16,Yasmani Grandal,518735,669302,1,5,202.54,54.28,31,102.8,PIT,745462
2024-08-16,Oswald Peraza,672724,676428,1,5,19.37,76.74,30,105.1,DET,746438
2024-08-16,Carlos Santana,467793,571760,1,5,82.56,45.95,25,104.5,TEX,744974
2024-08-16,Jake Burger,669394,640455,2,5,59.16,56.05,31,104.2,NYM,745784
2024-08-16,Marcus Semien,543760,680573,2,5,44.88,80.98,29,96.6,TEX,744974
2024-08-16,Luis Robert Jr.,673357,681293,2,5,32.72,103.56,41,94.6,HOU,746357
2024-08-16,Mookie Betts,605141,571945,0,6,42.15,61.85,35,101.7,STL,745144
2024-08-16,Jake Meyers,676694,657053,2,6,40.1,81.22,29,94,HOU,746357
2024-08-16,Kevin Kiermaier,595281,552640,2,6,172.01,37.38,28,101.9,STL,745144
2024-08-16,Ramón Urías,602104,472610,0,7,149.03,35.23,29,104.5,BAL,747001
2024-08-16,Ian Happ,664023,663893,0,7,118.9,7.26,33,106,CHC,746843
2024-08-16,David Hamilton,666152,518886,1,7,215.13,93.74,28,93.5,BAL,747001
2024-08-16,Jarren Duran,680776,518886,2,7,205.54,47.94,30,105.6,BAL,747001
2024-08-16,José Ramírez,608070,669060,0,8,230.84,65.15,28,104.3,MIL,745949
2024-08-16,David Fry,681807,669060,1,8,164.16,37.38,28,102.5,MIL,745949
2024-08-16,Aaron Judge,592450,676428,1,8,118.18,24.82,29,110,DET,746438
2024-08-16,Jorge Polanco,593871,670280,0,9,173.67,44.59,27,103.2,PIT,745462
2024-08-16,Jon Singleton,572138,641771,2,9,59.62,67.68,31,99.5,HOU,746357
2024-08-16,Corbin Carroll,682998,664126,2,9,221.42,72.79,30,104.9,TB,745054
2024-08-16,Vinnie Pasquantino,686469,518585,2,9,224.17,74.5,25,103.3,CIN,746674
2024-08-17,Isiah Kiner-Falefa,643396,622491,0,1,140.93,35.55,26,103.6,PIT,745463
2024-08-17,Francisco Lindor,596019,676974,0,1,187.9,51.47,25,104.4,NYM,745785
2024-08-17,Ian Happ,664023,605135,0,1,163.18,36.06,27,106.7,CHC,746841
2024-08-17,Marcell Ozuna,542303,656288,0,1,134.23,22.11,29,107.7,LAA,746190
2024-08-17,Pete Alonso,624413,676974,0,2,145.34,33.34,37,110.3,NYM,745785
2024-08-17,Dairon Blanco,680118,666157,2,2,135.76,34.42,27,104.4,CIN,746675
2024-08-17,Alec Burleson,676475,676272,1,3,228.55,81.54,25,102.8,STL,745140
2024-08-17,Dairon Blanco,680118,571656,1,3,42.15,57.52,38,105.7,CIN,746675
2024-08-17,Trevor Larnach,663616,543135,0,4,164.93,40.86,26,102,TEX,744977
2024-08-17,Alex Call,669743,650911,0,4,192.2,64.36,30,99.5,PHI,745537
2024-08-17,Rowdy Tellez,642133,622491,1,4,174.97,48.66,26,100.7,PIT,745463
2024-08-17,William Contreras,661388,676440,1,4,15.34,90.83,21,110,MIL,745952
2024-08-17,Josh Naylor,647304,642547,2,4,200.91,73.88,26,94.6,MIL,745952
2024-08-17,Masyn Winn,691026,676272,0,5,121.65,33.24,26,105.1,STL,745140
2024-08-17,Whit Merrifield,593160,656288,0,5,47.63,89.93,22,102.6,LAA,746190
2024-08-17,Ramón Laureano,657656,657508,2,5,158.04,29.38,24,109.7,LAA,746190
2024-08-17,Shohei Ohtani,660271,669467,2,5,198.75,61.71,21,111.9,STL,745140
2024-08-17,Michael Toglia,669911,656302,2,6,184.86,43.77,29,102.8,COL,746515
2024-08-17,Gunnar Henderson,683002,678394,2,6,193.65,69.14,33,93.2,BAL,746997
2024-08-17,Brandon Lowe,664040,571670,2,6,230.17,98.86,42,103.5,TB,745049
2024-08-17,Jeimer Candelario,600869,672582,1,7,24.85,93.01,25,99.7,CIN,746675
2024-08-17,Jared Triolo,669707,608638,1,7,48.14,51.51,31,99.5,PIT,745463
2024-08-17,Rafael Devers,646240,572143,0,8,179.69,38.49,27,106.2,BAL,746997
2024-08-17,Nolan Arenado,571448,641703,0,8,19.57,86.92,26,103.5,STL,745140
2024-08-17,Luis Campusano,669134,663567,0,8,49.61,49.01,32,99.1,COL,746515
2024-08-17,Addison Barger,680718,605347,0,9,126.26,29.85,24,107.3,CHC,746841
2024-08-18,Ryan Jeffers,680777,641816,1,1,79.84,43.37,21,104.5,TEX,744975
2024-08-18,Cal Raleigh,663728,663765,1,1,225.5,87.67,25,104.2,PIT,745464
2024-08-18,Jerar Encarnacion,666464,666204,0,10,154.03,40.35,28,102.5,OAK,745621
2024-08-18,Michael Conforto,624424,666204,0,10,220.03,68.94,26,109.2,OAK,745621
2024-08-18,Joey Loperfido,694388,684007,2,2,221.11,62.83,36,98.6,CHC,746838
2024-08-18,Trea Turner,607208,663623,0,3,117.58,33.3,33,103.9,PHI,745539
2024-08-18,Brandon Lowe,664040,518876,0,3,237.2,76.81,28,108.2,TB,745051
2024-08-18,Keibert Ruiz,660688,592836,0,4,221.99,87.83,30,97.8,PHI,745539
2024-08-18,Josh Rojas,668942,663765,0,4,107.89,34.94,30,101.6,PIT,745464
2024-08-18,Ramón Laureano,657656,686799,0,4,62.94,31.11,32,110.7,LAA,746186
2024-08-18,Adley Rutschman,668939,676710,0,5,175.18,40.89,39,105.5,BAL,746999
2024-08-18,Dairon Blanco,680118,671096,0,5,144.92,33.02,26,104.7,CIN,746676
2024-08-18,Dominic Canzone,686527,656924,1,5,150.91,32.69,35,103.8,PIT,745464
2024-08-18,Shohei Ohtani,660271,543243,1,5,203.23,58.08,22,113.5,STL,745139
2024-08-18,Alex Call,669743,592836,2,5,13.25,83.17,33,103.2,PHI,745539
2024-08-18,Yainer Diaz,673237,681066,0,6,54.97,58.5,32,96.7,HOU,746359
2024-08-18,Brandon Nimmo,607043,678368,0,6,214.12,50.41,23,109.6,NYM,745786
2024-08-18,Joey Bart,663698,669923,1,6,162.32,28.61,22,110.5,PIT,745464
2024-08-18,Bryson Stott,681082,663623,1,6,218.95,86.81,40,97.6,PHI,745539
2024-08-18,Brandon Marsh,669016,663623,1,6,183.51,48.22,36,102.8,PHI,745539
2024-08-18,Gunnar Henderson,683002,690544,1,6,201.94,57.84,23,103.4,BAL,746999
2024-08-18,Heliot Ramos,671218,676664,0,7,97.51,63.64,27,110.5,OAK,745621
2024-08-18,Adolis García,666969,660896,1,7,70.91,51.45,37,104,TEX,744975
2024-08-18,Josh Jung,673962,660896,2,7,108.12,30,25,106.3,TEX,744975
2024-08-18,Manny Machado,592518,641755,0,8,18.85,85.16,39,97.5,COL,746516
2024-08-18,Jose Altuve,514888,605154,0,8,43.63,87.46,35,94,HOU,746359
2024-08-18,Lars Nootbaar,663457,543339,1,8,200.23,50.58,21,109.3,STL,745139
2024-08-18,Corbin Carroll,682998,641302,2,8,214.08,51.6,27,106.4,TB,745051
2024-08-18,Carlos Santana,467793,489446,0,9,210.06,63.84,30,105.6,TEX,744975
2024-08-18,James Wood,695578,656546,1,9,192.22,43.2,36,107.5,PHI,745539
2024-08-18,Rob Refsnyder,608701,622554,1,9,23.67,94.39,32,100.3,BAL,746999
2024-08-18,Adrian Del Castillo,680728,664126,1,9,193.01,48.74,29,104,TB,745051
2024-08-19,Jarren Duran,680776,579328,0,1,42.01,72.5,24,102,HOU,746351
2024-08-19,JJ Bleday,668709,671737,1,1,199.31,59.96,35,102.6,OAK,745620
2024-08-19,J.D. Martinez,502110,669432,1,1,182.47,50.36,29,100.1,NYM,745780
2024-08-19,Corey Seager,608369,682847,1,1,220.43,42.7,28,112.4,TEX,744976
2024-08-19,Vladimir Guerrero Jr.,665489,687924,2,1,39.12,47.34,30,111.1,TOR,744898
2024-08-19,Nick Fortes,663743,694297,0,3,16.39,77.26,30,103.1,MIA,746027
2024-08-19,Corey Seager,608369,682847,1,3,190.25,50.4,41,107.8,TEX,744976
2024-08-19,Adrian Del Castillo,680728,670124,2,3,110.29,32.25,30,103.6,MIA,746027
2024-08-19,TJ Friedl,670770,592332,0,4,219,69.27,28,103,TOR,744898
2024-08-19,Paul DeJong,657557,608334,1,4,46.57,64.38,23,105.3,KC,746270
2024-08-19,Jared Triolo,669707,641540,2,4,13.87,94.82,30,102.6,TEX,744976
2024-08-19,Joc Pederson,592626,670124,1,5,237.03,73.79,26,109.2,MIA,746027
2024-08-19,Matt Chapman,656305,686563,0,6,17.13,76.59,26,102.8,SF,745294
2024-08-19,Masataka Yoshida,807799,605463,2,6,40.41,89.27,24,99.2,HOU,746351
2024-08-19,Gavin Lux,666158,693433,1,7,91.48,43.88,25,104.8,LAD,746109
2024-08-19,Max Muncy,571970,554340,1,7,227.7,72.14,25,109.6,LAD,746109
2024-08-19,Ramón Urías,602104,656849,2,7,102.02,32.89,26,107.3,NYM,745780
2024-08-19,Jake McCarthy,664983,669111,0,8,203.44,57.42,34,101.3,MIA,746027
2024-08-19,Zach Neto,687263,663460,0,8,28.07,82.64,25,106.3,KC,746270
2024-08-19,Ernie Clement,676391,664747,0,9,71.16,43.48,30,101,TOR,744898
2024-08-19,Francisco Alvarez,682626,622554,1,9,97.95,30.77,31,106.5,NYM,745780
2024-08-19,Yainer Diaz,673237,445276,1,9,55.41,52.5,34,106,HOU,746351
2024-08-20,Triston Casas,671213,669854,0,1,229.87,82.4,30,103.2,HOU,746349
2024-08-20,Aaron Judge,592450,571510,1,1,164.27,54.06,36,102.1,NYY,745707
2024-08-20,Juan Soto,665742,571510,1,1,210.63,90.39,24,97.5,NYY,745707
2024-08-20,Jon Singleton,572138,601713,2,1,190.26,59.43,20,106.5,HOU,746349
2024-08-20,Anthony Santander,623993,500779,2,1,64.91,60.31,34,101.2,NYM,745782
2024-08-20,George Springer,543807,686730,2,2,27.35,92.08,21,107.3,TOR,744896
2024-08-20,Spencer Horwitz,687462,686730,2,3,188.54,58.68,28,99.5,TOR,744896
2024-08-20,Alejandro Kirk,672386,686730,2,3,26.94,70.15,24,105.7,TOR,744896
2024-08-20,Brayan Rocchio,677587,661563,0,4,153.05,39.48,30,102.4,NYY,745707
2024-08-20,Gavin Lux,666158,682243,0,4,152.78,43.76,24,101.5,LAD,746107
2024-08-20,Ryan Jeffers,680777,527048,0,4,39.48,64.79,31,105.5,SD,745374
2024-08-20,Max Muncy,571970,682243,1,4,227.36,68.05,36,107.2,LAD,746107
2024-08-20,James McCann,543510,500779,1,4,20.06,49.4,33,107,NYM,745782
2024-08-20,Leo Jiménez,677870,686730,0,5,146.45,34.5,26,102.7,TOR,744896
2024-08-20,George Springer,543807,686730,1,5,20.62,89.29,31,99.7,TOR,744896
2024-08-20,Yainer Diaz,673237,601713,1,5,91.54,37.28,36,106.1,HOU,746349
2024-08-20,Corbin Carroll,682998,665795,2,5,38.2,68.98,31,102.8,MIA,746029
2024-08-20,Zach Neto,687263,666142,0,6,16.21,65.63,34,104,KC,746266
2024-08-20,Marcell Ozuna,542303,554430,0,6,118.52,24.16,27,109.5,ATL,747083
2024-08-20,CJ Abrams,682928,596295,0,6,184.21,50.57,27,105.2,WSH,744814
2024-08-20,Lourdes Gurriel Jr.,666971,665795,2,6,10.06,76.1,29,107.7,MIA,746029
2024-08-20,Dansby Swanson,621020,676614,2,6,53.99,59.75,29,107.1,CHC,746839
2024-08-20,Manny Machado,592518,641927,0,7,80.09,29.46,25,107.7,SD,745374
2024-08-20,Jurickson Profar,595777,595345,0,8,34.06,89.34,24,98.1,SD,745374
2024-08-20,J.D. Martinez,502110,572143,1,8,147.62,30.71,22,104.7,NYM,745782
2024-08-20,Jarren Duran,680776,672391,2,8,57.97,67.21,34,99.8,HOU,746349
2024-08-20,Jason Heyward,518792,662253,2,8,232.96,78.74,21,107.7,LAD,746107
2024-08-20,Matt Carpenter,572761,683232,2,8,216.31,77.23,27,102.1,STL,745136
2024-08-20,Jose Siri,642350,683155,2,8,100.34,32.86,26,109.5,OAK,745624
2024-08-21,George Springer,543807,607259,0,1,51.94,74.17,36,96.6,TOR,744893
2024-08-21,Juan Soto,665742,676282,0,1,107.72,26.95,30,112.4,NYY,745704
2024-08-21,Jake Burger,669394,656756,0,1,71.22,47.78,27,99.1,MIA,746028
2024-08-21,Alex Bregman,608324,681867,0,1,39.15,81.14,19,109.1,HOU,746350
2024-08-21,Spencer Horwitz,687462,607259,1,1,207.02,60.02,38,106,TOR,744893
2024-08-21,JJ Bleday,668709,686752,2,1,226.5,85.66,30,97.4,OAK,745622
2024-08-21,Nolan Arenado,571448,656730,1,10,19.17,89.7,22,101.5,STL,745138
2024-08-21,Trey Sweeney,700242,592791,1,2,141.9,32.31,30,102.8,CHC,746837
2024-08-21,Riley Greene,682985,592791,2,2,199.08,48.77,24,112,CHC,746837
2024-08-21,Francisco Lindor,596019,608344,0,3,176.33,44.86,25,104.5,NYM,745781
2024-08-21,Luis García Jr.,671277,685299,1,3,147.65,30.79,26,106.4,WSH,744812
2024-08-21,Jake McCarthy,664983,682610,1,3,219.66,111.05,36,100.1,MIA,746028
2024-08-21,Aaron Judge,592450,676282,1,3,174.3,54.15,36,103.9,NYY,745704
2024-08-21,Ernie Clement,676391,607259,2,3,42.36,61.68,25,101.6,TOR,744893
2024-08-21,Orlando Arcia,606115,605400,0,4,40.35,67.34,31,97.5,ATL,747084
2024-08-21,Matt Wallner,670242,663362,1,4,222.53,62.81,27,111.5,SD,745375
2024-08-21,Cristian Pache,665506,656756,1,4,19.47,93.79,37,100.5,MIA,746028
2024-08-21,Spencer Steer,668715,684320,2,4,9.87,84.67,36,104.9,TOR,744893
2024-08-21,Donovan Solano,456781,680573,2,5,68.23,51.81,21,107.6,SD,745375
2024-08-21,Christian Bethancourt,542194,676428,2,5,15.39,89.14,24,104.5,CHC,746837
2024-08-21,Noelvi Marte,682622,657024,0,6,189.81,61.8,28,99.5,TOR,744893
2024-08-21,Jonathan India,663697,657024,0,6,21.23,97.37,31,97,TOR,744893
2024-08-21,Austin Slater,596103,640455,2,6,217.74,84.8,28,101.1,NYM,745781
2024-08-21,MJ Melendez,669004,456501,2,6,198.73,134.17,25,104.3,KC,746267
2024-08-21,Jose Siri,642350,687765,0,7,56.52,41.84,35,110.1,OAK,745622
2024-08-21,Aaron Judge,592450,669212,1,7,205.66,78.76,33,102.5,NYY,745704
2024-08-21,Mark Vientos,668901,518886,1,7,152.24,33.38,27,107,NYM,745781
2024-08-21,Luken Baker,663609,663542,1,7,61.48,55.97,24,101.6,STL,745138
2024-08-21,Elly De La Cruz,682829,647315,0,8,27.92,101.12,32,101.4,TOR,744893
2024-08-21,Jhonkensy Noel,678877,641835,0,8,189.72,63.69,23,102.9,NYY,745704
2024-08-21,Geraldo Perdomo,672695,642629,1,8,224.34,61.78,35,103.3,MIA,746028
2024-08-21,Jackson Merrill,701538,678692,2,8,234.18,85.69,40,106.4,SD,745375
2024-08-21,Jesse Winker,608385,622554,0,9,83.25,35.45,22,106.1,NYM,745781
2024-08-21,Mitch Haniger,571745,681911,0,9,139.8,28.91,21,108.2,LAD,746110
2024-08-21,Kerry Carpenter,681481,680891,2,9,94.39,47.56,26,102.5,CHC,746837
2024-08-21,David Hamilton,666152,661527,2,9,231.07,85.27,35,102.7,HOU,746350
2024-08-22,Ernie Clement,676391,657508,0,2,41.11,70.32,34,98.3,TOR,744894
2024-08-22,Miguel Amaya,665804,628317,2,2,22.15,74,32,98.6,CHC,746836
2024-08-22,Aaron Judge,592450,668909,1,4,231.43,97.28,32,104.6,NYY,745705
2024-08-22,Giancarlo Stanton,519317,680704,2,5,140,30.96,26,105.1,NYY,745705
2024-08-22,Adam Duvall,594807,650911,0,6,93.57,31.52,23,110.4,ATL,747082
2024-08-22,Yasmani Grandal,518735,596001,1,6,170,40,22,106.1,PIT,745465
2024-08-22,Brenton Doyle,686668,571578,2,6,59.54,48.35,30,103.7,WSH,744815
2024-08-22,Spencer Torkelson,679529,657006,1,7,60.25,61.52,34,95.5,CHC,746836
2024-08-22,Juan Yepez,660766,663567,0,8,86.94,40.19,28,101,WSH,744815
2024-08-22,Jacob Stallings,607732,672851,2,9,161.47,45.71,28,101.6,WSH,744815
2024-08-22,Niko Kavadas,694359,667297,2,9,40.64,80.76,35,99.2,TOR,744894
2024-08-23,Luis Arraez,650333,621112,0,1,175.46,44.33,29,98.2,SD,745378
2024-08-23,Michael Harris II,671739,669022,0,1,164.74,37.55,20,105.1,ATL,747080
2024-08-23,Lawrence Butler,671732,650644,0,1,157.85,40.18,21,105.3,OAK,745625
2024-08-23,LaMonte Wade Jr.,664774,622491,1,1,137.53,36.8,23,103.5,SEA,745217
2024-08-23,Junior Caminero,691406,676272,2,1,167.38,35.14,24,109.2,LAD,746111
2024-08-23,Tyler Stephenson,663886,663559,2,1,105.93,23.3,33,106.4,PIT,745460
2024-08-23,Joey Ortiz,687401,676664,0,2,96.41,37.12,22,105.3,OAK,745625
2024-08-23,Kyle Higashioka,543309,621112,0,2,30.25,86.29,23,104.4,SD,745378
2024-08-23,Rhys Hoskins,656555,676664,0,2,32.75,74.01,30,101.6,OAK,745625
2024-08-23,Colton Cowser,681297,686613,0,3,213.48,68.72,32,100.4,BAL,746995
2024-08-23,Pete Crow-Armstrong,691718,676974,0,3,196.28,79.05,19,107.1,MIA,746024
2024-08-23,Ian Happ,664023,676974,0,3,92.5,40.21,29,103.6,MIA,746024
2024-08-23,Hunter Renfroe,592669,592836,1,3,42.71,54.05,22,107.7,KC,746268
2024-08-23,Jose Altuve,514888,700249,1,3,193.59,59.92,29,98.8,BAL,746995
2024-08-23,Salvador Perez,521692,592836,1,3,54.68,37.83,31,108.7,KC,746268
2024-08-23,Christopher Morel,666624,676272,2,3,21.52,84.67,41,101.3,LAD,746111
2024-08-23,Michael Conforto,624424,622491,1,4,107.68,30.42,23,106.4,SEA,745217
2024-08-23,Giancarlo Stanton,519317,607536,2,4,187.73,56.48,26,101.5,NYY,745702
2024-08-23,Luke Raley,670042,663546,0,5,91.93,34.84,32,109.3,SEA,745217
2024-08-23,Enrique Hernández,571771,641302,1,5,76.22,51.36,25,97.9,LAD,746111
2024-08-23,Brendan Donovan,680977,660896,0,6,169.79,37.28,29,102.9,MIN,745870
2024-08-23,Jeremy Peña,665161,700249,0,6,55.11,45.11,23,109.5,BAL,746995
2024-08-23,Aaron Judge,592450,607536,0,6,48.81,62.12,37,102.6,NYY,745702
2024-08-23,Heliot Ramos,671218,622491,0,6,6.74,70.67,26,111.8,SEA,745217
2024-08-23,Rob Refsnyder,608701,669194,2,6,197.65,55.9,29,105.9,BOS,746920
2024-08-23,Eugenio Suárez,553993,670174,1,7,49.1,91.25,39,96.8,BOS,746920
2024-08-23,Anthony Santander,623993,650556,0,8,196.17,51.32,32,103.1,BAL,746995
2024-08-23,Joey Loperfido,694388,672710,0,9,83,43.24,29,104.4,TOR,744889
2024-08-23,Addison Barger,680718,672710,0,9,190.69,32.72,25,109.6,TOR,744889
2024-08-23,Miguel Amaya,665804,592288,0,9,138.48,29.32,26,105.1,MIA,746024
2024-08-23,Shohei Ohtani,660271,621363,2,9,159,45.51,35,105.1,LAD,746111
2024-08-24,Jose Altuve,514888,544150,0,1,29.23,64.19,33,106.1,BAL,746996
2024-08-24,Seiya Suzuki,673548,678368,2,1,92.9,35.84,28,103.8,MIA,746022
2024-08-24,JJ Bleday,668709,607067,2,1,185.61,44.75,30,103.3,OAK,745617
2024-08-24,José Caballero,676609,523260,1,10,67.19,56.52,26,99.1,LAD,746108
2024-08-24,Rowdy Tellez,642133,687924,0,2,222.39,49.67,26,109.4,PIT,745457
2024-08-24,José Tena,677588,450203,1,2,199.22,57.06,29,101.1,ATL,747077
2024-08-24,Matt Vierling,663837,681066,0,3,51.71,57.53,37,105.2,CWS,746756
2024-08-24,Jhonkensy Noel,678877,592351,0,3,40.58,58.33,35,106.6,CLE,746599
2024-08-24,Seiya Suzuki,673548,678368,0,3,62.28,38.53,22,110.3,MIA,746022
2024-08-24,Trevor Larnach,663616,543243,1,3,221.48,75.42,27,102.5,MIN,745868
2024-08-24,Connor Norby,681393,684007,0,4,133.75,30.6,30,104,MIA,746022
2024-08-24,Alex Verdugo,657077,687134,0,4,167.41,41.63,35,104.1,NYY,745703
2024-08-24,Teoscar Hernández,606192,671737,1,4,97.17,38.75,31,102.7,LAD,746108
2024-08-24,Francisco Lindor,596019,650633,2,4,187.25,41.48,31,108.1,SD,745377
2024-08-24,Shohei Ohtani,660271,671737,1,5,229.2,90.92,32,96.7,LAD,746108
2024-08-24,Michael Toglia,669911,643410,1,5,160.08,31.67,23,110.4,NYY,745703
2024-08-24,David Hensley,682073,684007,1,5,169.6,45.32,31,103.1,MIA,746022
2024-08-24,Trevor Larnach,663616,543243,1,5,132.81,29.68,30,107.7,MIN,745868
2024-08-24,Jake Bauers,641343,671212,2,5,179.38,46.45,32,102.4,OAK,745617
2024-08-24,Orlando Arcia,606115,663623,2,5,24.92,91.52,29,93.4,ATL,747077
2024-08-24,Pete Crow-Armstrong,691718,678368,2,5,218.01,46.96,33,106.6,MIA,746022
2024-08-24,José Ramírez,608070,681982,0,6,208.49,72.26,39,103.1,CLE,746599
2024-08-24,J.T. Realmuto,592663,663903,0,6,13.87,84.54,30,107,KC,746271
2024-08-24,Brent Rooker,667670,607067,0,6,69.59,46.35,33,104.3,OAK,745617
2024-08-24,Josh Naylor,647304,681982,0,6,205.66,49.09,30,108.2,CLE,746599
2024-08-24,Jeremy Peña,665161,544150,2,6,71.25,39.51,23,105.8,BAL,746996
2024-08-24,Bo Naylor,666310,681982,0,7,191.19,56.02,25,101.8,CLE,746599
2024-08-24,Francisco Lindor,596019,673513,0,7,45.43,80.85,21,108.9,SD,745377
2024-08-24,Jake Cave,595909,543859,1,7,148.22,31.19,26,105,NYY,745703
2024-08-24,Miguel Rojas,500743,669270,1,7,16.33,97.1,24,104.2,LAD,746108
2024-08-24,Mike Yastrzemski,573262,608723,2,7,217.36,93.94,22,105.3,SEA,745218
2024-08-24,Matt Wallner,670242,681517,0,8,172.72,30.9,29,107.5,MIN,745868
2024-08-24,Vladimir Guerrero Jr.,665489,682989,0,8,110.06,32.5,18,111.7,TOR,744890
2024-08-24,J.T. Realmuto,592663,608717,0,8,63.2,38.92,29,104.8,KC,746271
2024-08-24,Harrison Bader,664056,670810,1,8,44.47,60.88,26,104.8,SD,745377
2024-08-24,Ramón Laureano,657656,686747,1,8,85.32,29.7,32,107.6,ATL,747077
2024-08-24,Junior Caminero,691406,623465,0,9,147.99,31.17,22,107.8,LAD,746108
2024-08-24,Taylor Ward,621493,670102,0,9,96.84,38,28,103,TOR,744890
2024-08-24,Colt Keith,690993,605154,1,9,130.49,33.78,28,102.5,CWS,746756
2024-08-24,Patrick Wisdom,621550,660644,2,9,25.54,73.4,23,112.7,MIA,746022
2024-08-24,Zach McKinstry,656716,605154,2,9,207.86,69.98,28,102.1,CWS,746756
2024-08-25,Connor Norby,681393,665871,0,1,221.47,92.74,34,99.9,MIA,746023
2024-08-25,Willi Castro,650489,607200,0,1,220.04,65.95,32,100.5,MIN,745863
2024-08-25,Heliot Ramos,671218,693433,1,1,46.27,62.32,34,107.8,SEA,745212
2024-08-25,Aaron Judge,592450,596295,1,1,101.85,27.62,27,106.7,NYY,745706
2024-08-25,Jesús Sánchez,660821,665871,1,1,121.14,29.11,29,107.1,MIA,746023
2024-08-25,Triston Casas,671213,518876,2,1,182.59,38.51,34,110,BOS,746918
2024-08-25,Jhonkensy Noel,678877,674003,0,2,99.71,34.02,25,105.5,CLE,746595
2024-08-25,Gary Sánchez,596142,683155,1,2,36.44,74.88,23,100.4,OAK,745618
2024-08-25,Bobby Witt Jr.,677951,663465,1,3,119.32,20.61,22,111.5,KC,746263
2024-08-25,Andrew Vaughn,683734,676614,2,3,48.84,49.63,35,108.9,CWS,746754
2024-08-25,Rafael Devers,646240,518876,0,4,133.23,37.84,27,107.2,BOS,746918
2024-08-25,J.D. Martinez,502110,527048,2,4,152.85,28.29,23,110.6,SD,745376
2024-08-25,Enrique Hernández,571771,682052,0,5,85.26,44.75,22,102.7,LAD,746106
2024-08-25,Maikel Garcia,672580,663465,0,5,59.17,41.12,23,107.3,KC,746263
2024-08-25,Ramón Urías,602104,579328,1,5,91.49,34.19,28,102.7,BAL,746994
2024-08-25,Victor Scott II,687363,805673,2,5,223.3,67.43,32,101.6,MIN,745863
