game_date,player_name,batter,pitcher,outs_when_up,at_bat_number,hc_x,hc_y,launch_angle,launch_speed,home_team,game_pk,plate_x,plate_z
2024-05-11,Kerry Carpenter,681481,686613,1,39,54.65,61.03,29,102.6,DET,746480,-0.21,2.46
2024-05-11,Hunter Goodman,696100,571760,0,20,68.8,28.17,26,107.5,COL,746554,-0.02,1.61
2024-05-11,Leody Taveras,665750,656234,1,54,212.85,67.02,28,98.7,COL,746554,0.99,2.41
2024-05-11,Josh Naylor,647304,605182,2,29,32.23,91.45,29,99.4,CWS,746797,-1.11,3.12
2024-05-11,Wilyer Abreu,677800,663623,2,23,211.08,60.59,24,106.5,BOS,746963,0.22,2.76
2024-05-11,Eddie Rosario,592696,681867,0,31,42.26,93.35,36,93.9,BOS,746963,-0.81,2.81
2024-05-11,Joey Meneses,608841,681867,0,9,67.89,45.44,35,103.7,BOS,746963,-0.05,2.1
2024-05-11,Ketel Marte,606466,607644,2,18,8.95,89.72,26,104.5,BAL,747041,-0.12,1.69
2024-05-11,Gunnar Henderson,683002,669194,0,41,170.69,38.96,35,106.9,BAL,747041,0.22,2.03
2024-05-11,Anthony Santander,623993,656464,2,63,128.94,33.46,22,102,BAL,747041,-0.98,2.94
2024-05-12,Carlos Santana,467793,666201,2,44,173.86,44.65,22,105.3,TOR,744941,-1.14,3.05
2024-05-12,Jahmai Jones,663330,641302,0,18,54.37,61.27,21,109.5,TB,745092,-0.21,2.04
2024-05-12,Jose Trevino,624431,641302,2,29,35.83,59.56,24,106.1,TB,745092,-0.23,2.38
2024-05-12,Aaron Judge,592450,641302,1,36,217.34,77.84,33,106.7,TB,745092,-0.06,2.6
2024-05-12,Jose Siri,642350,657571,1,56,63.7,44.56,29,105.1,TB,745092,0.64,2.99
2024-05-12,Gleyber Torres,650402,542888,1,66,52.45,56.72,34,102.8,TB,745092,0.08,2.89
2024-05-12,Jose Trevino,624431,541640,2,68,19.65,86.22,26,101.3,TB,745092,-0.61,2.92
2024-05-12,Yandy Díaz,650490,641656,0,78,195.53,60.65,28,102.2,TB,745092,0.41,2.98
2024-05-12,Julio Rodríguez,677594,622072,2,19,128.71,27.79,22,109,SEA,745255,0.4,2.62
2024-05-12,Max Schuemann,680474,622491,2,37,40.69,66.92,31,101.1,SEA,745255,-0.21,2.27
2024-05-12,Mitch Garver,641598,666205,1,41,87.87,37.14,30,103.6,SEA,745255,-0.23,2.78
2024-05-12,Abraham Toro,647351,622491,0,44,221.83,90.68,28,96.4,SEA,745255,0.29,1.7
2024-05-12,Seby Zavala,664874,666205,1,51,25.58,94.28,32,97.1,SEA,745255,0.3,2.43
2024-05-12,Brent Rooker,667670,675989,2,64,13.35,75.03,28,113.4,SEA,745255,-0.95,2.01
2024-05-12,LaMonte Wade Jr.,664774,593423,1,44,220.39,92.67,50,102.9,SF,745345,0.51,3.47
2024-05-12,Mike Ford,645801,676254,0,66,132.64,26.27,26,106,SF,745345,-0.15,2.58
2024-05-12,Xander Bogaerts,593428,681402,2,41,86.96,33.78,24,105,SD,745419,0.04,2.65
2024-05-12,Fernando Tatis Jr.,665487,621111,1,5,143.29,20.73,29,109.2,SD,745419,0.74,2.61
2024-05-12,Jake Cronenworth,630105,621111,1,6,150.52,35.73,21,106.5,SD,745419,-0.38,2.82
2024-05-12,Oneil Cruz,665833,543294,0,29,205.41,80.36,47,112.7,PIT,745499,0.56,2.82
2024-05-12,Christopher Morel,666624,663559,2,4,40.41,62.49,29,101.9,PIT,745499,-0.63,1.77
2024-05-12,Patrick Wisdom,621550,547973,2,80,139.18,32.88,23,106.8,PIT,745499,0.29,1.94
2024-05-12,Connor Joe,656582,640470,0,85,22.4,84.59,21,109.4,PIT,745499,-0.43,2.82
2024-05-12,Jarred Kelenic,672284,622663,1,12,220.66,83.3,26,98.6,NYM,745825,0.27,2.58
2024-05-12,Brandon Nimmo,607043,621345,1,75,161.42,32.89,24,103.7,NYM,745825,-0.15,2.41
2024-05-12,Paul Goldschmidt,502671,669060,0,38,86.8,45.63,36,103.6,MIL,745990,0.33,3.4
2024-05-12,Josh Bell,605137,554430,1,26,135.58,33.05,31,105.6,MIA,746068,-0.27,2.42
2024-05-12,Nick Castellanos,592206,666129,1,4,84.06,39.31,33,103,MIA,746068,-0.17,2.31
2024-05-12,Willie Calhoun,641432,663704,1,70,169.71,47.25,25,101,LAA,746234,-0.04,2.48
2024-05-12,Kyle Tucker,663656,656427,1,35,223.15,86.99,36,103.4,DET,746476,0.58,1.31
2024-05-12,Spencer Torkelson,679529,661527,2,80,14.42,77.22,24,109,DET,746476,0.02,2.03
2024-05-12,Ezequiel Tovar,678662,570632,0,7,16.05,85.14,44,100.8,COL,746555,-0.09,1.87
2024-05-12,Andrés Giménez,665926,647336,0,23,194,61.38,28,98,CWS,746798,-0.15,1.64
2024-05-12,David Fry,681807,647336,1,26,26.62,67.45,36,103.1,CWS,746798,0.13,3.22
2024-05-12,Eddie Rosario,592696,678394,2,32,173.6,53.01,28,100.7,BOS,746965,0.04,2.6
2024-05-12,Jake McCarthy,664983,665152,2,44,236.2,98.59,29,104.8,BAL,747042,0.58,3.41
2024-05-12,Adley Rutschman,668939,668678,0,51,216.66,82.78,40,105.5,BAL,747042,0.31,1.88
2024-05-13,Luke Raley,670042,663903,1,16,133.1,23.99,23,107.3,SEA,745256,-0.08,2.27
2024-05-13,Ty France,664034,608717,2,68,27.66,80.43,37,103.2,SEA,745256,-0.15,1.69
2024-05-13,Mookie Betts,605141,663855,0,1,44.63,76.38,35,100.4,SF,745343,-0.38,2.01
2024-05-13,Luis Matos,682641,808967,1,16,27.38,77.67,31,104,SF,745343,-0.06,3.08
2024-05-13,Enrique Hernández,571771,669062,0,52,5.51,85.33,25,112.7,SF,745343,-1.16,1.87
2024-05-13,Xander Bogaerts,593428,641712,2,15,31.71,60.46,22,111.3,SD,745420,-0.16,2.52
2024-05-13,Jurickson Profar,595777,641712,2,50,234.94,83.37,27,107.3,SD,745420,-0.53,2.13
2024-05-13,Jackson Merrill,701538,656234,0,55,235.8,80.26,32,104.9,SD,745420,0.12,2.96
2024-05-13,Bryson Stott,681082,621242,0,70,190.74,56.58,24,103.6,NYM,745826,1.02,1.92
2024-05-13,Jack Suwinski,669261,607067,2,4,214.21,81.21,19,109.2,MIL,745991,0.41,2.51
2024-05-13,Yasmani Grandal,518735,669952,1,66,175.15,34.41,31,105.9,MIL,745991,0.32,2.27
2024-05-13,Jake Bauers,641343,676596,0,72,204.34,57.93,23,106.8,MIL,745991,-0.27,2.7
2024-05-13,Bryan Reynolds,668804,606303,0,77,124.24,28.8,29,105.8,MIL,745991,-0.18,2.48
2024-05-13,Kevin Pillar,607680,669461,2,23,25.82,91.51,20,105.2,LAA,746233,-0.68,1.8
2024-05-13,Nolan Arenado,571448,643256,0,45,43.83,69.5,36,100.2,LAA,746233,0.28,2.34
2024-05-13,Alex Bregman,608324,548389,1,32,41.46,70.31,30,98.3,HOU,746393,0.15,2.64
2024-05-13,Alex Bregman,608324,687765,0,53,41.79,67.4,23,104.4,HOU,746393,-0.05,2.78
2024-05-13,Otto Lopez,672640,656412,2,63,52.26,52.74,24,101.7,DET,746471,-0.43,2.88
2024-05-13,Spencer Torkelson,679529,687424,2,69,59.17,30.45,31,105.8,DET,746471,-0.12,2.35
2024-05-13,Tyler O'Neill,641933,621107,2,13,22.7,59.52,25,108.7,BOS,746961,-0.43,1.62
2024-05-13,Adley Rutschman,668939,621244,0,26,208.13,47.3,36,107.5,BAL,747040,0.41,3.19
2024-05-13,Adley Rutschman,668939,621244,2,44,210.52,73.98,30,96.3,BAL,747040,-0.58,2.85
2024-05-13,Daulton Varsho,662139,666974,1,54,233.97,72.85,30,106,BAL,747040,0.03,2.02
2024-05-13,Gabriel Moreno,672515,668933,1,14,197.98,60.88,20,107.7,AZ,747204,0.34,2.32
2024-05-13,Joc Pederson,592626,668933,0,26,162.75,27.17,24,107.4,AZ,747204,-0.04,3.58
2024-05-14,Josh Naylor,647304,683004,2,16,222.52,73.62,33,99.7,TEX,745014,0.47,3.04
2024-05-14,Adolis García,666969,594902,0,19,25.17,100.89,29,94.7,TEX,745014,0.38,2.68
2024-05-14,Corey Seager,608369,594902,1,30,229.17,94.17,20,109.1,TEX,745014,0.53,2.99
2024-05-14,Nathaniel Lowe,663993,594902,1,47,229.17,90.54,27,97.7,TEX,745014,0.49,3.24
2024-05-14,Luke Raley,670042,608379,2,26,228.65,93.85,26,99.2,SEA,745257,0.46,2.86
2024-05-14,Nelson Velázquez,676369,669302,2,47,44.93,59.42,20,107.8,SEA,745257,-0.74,2.33
2024-05-14,Mitch Haniger,571745,663704,1,66,223.93,92.83,34,103.6,SEA,745257,0.23,2.55
2024-05-14,Shohei Ohtani,660271,676775,0,23,208.75,37.41,29,113.4,SF,745342,0.25,2.7
2024-05-14,Ryan McMahon,641857,656302,0,24,189.26,53.9,41,107.1,SD,745418,0.77,2.7
2024-05-14,Ezequiel Tovar,678662,663568,0,51,29.66,70.87,24,106.1,SD,745418,0.34,1.92
2024-05-14,Giancarlo Stanton,519317,663978,1,24,77.6,33.04,18,114,MIN,745909,0.32,2.15
2024-05-14,Ryan Jeffers,680777,607074,0,6,54.98,47,24,107.4,MIN,745909,-0.25,2.27
2024-05-14,Sal Frelick,686217,682990,1,15,223.42,87.5,36,98,MIL,745989,0.1,1.77
2024-05-14,Nick Gonzales,693304,605452,2,31,57,54.31,30,103.3,MIL,745989,0.12,2.91
2024-05-14,Connor Joe,656582,656730,2,66,38.8,71.9,37,100.4,MIL,745989,-0.38,3.35
2024-05-14,Logan O'Hoppe,681351,543243,1,37,88.12,37.73,25,106.4,LAA,746235,-0.23,2.6
2024-05-14,Alec Burleson,676475,607237,0,60,219.86,79,26,107.1,LAA,746235,-0.47,2.91
2024-05-14,Alex Bregman,608324,676664,0,15,37.78,77.85,24,101.4,HOU,746396,0.15,1.6
2024-05-14,Eloy Jiménez,650391,592866,0,13,90.83,37.65,31,102.9,CWS,746796,-0.39,2.88
2024-05-14,Andrew Vaughn,683734,680730,2,21,158.3,40.21,28,102.6,CWS,746799,0.23,1.35
2024-05-14,Andrew Vaughn,683734,671131,1,58,75.3,40.32,28,103.1,CWS,746799,0.19,2.13
2024-05-14,Josh Lowe,666139,601713,2,3,196.67,60.13,28,106.9,BOS,746962,0.67,2.82
2024-05-14,Ceddanne Rafaela,678882,650644,1,35,32.27,95.77,40,102.5,BOS,746962,0.05,2.5
2024-05-14,Randy Arozarena,668227,601713,2,40,57.94,52.06,29,106.5,BOS,746962,-0.16,3.32
2024-05-14,Michael Harris II,671739,592791,0,30,104.83,27.91,24,106.7,ATL,747124,-0.58,2.09
2024-05-14,Matt Olson,621566,592791,2,37,152.78,17.28,27,108.2,ATL,747124,0.31,1.69
2024-05-14,Will Benson,666181,677944,1,34,186.09,54.14,34,99.9,AZ,747205,0.04,2.42
2024-05-15,Marcus Semien,543760,471911,2,37,34.76,75.84,34,98.5,TEX,745015,-0.46,2.82
2024-05-15,Adolis García,666969,680704,0,44,33.12,68.79,28,100.8,TEX,745015,0.07,1.73
2024-05-15,Ty France,664034,679525,1,28,53.56,47.37,25,105.8,SEA,745259,-0.46,1.99
2024-05-15,Mike Yastrzemski,573262,622694,1,24,220.52,95.52,40,99.3,SF,745341,0.43,3.25
2024-05-15,Jordan Beck,687597,669093,1,44,34.85,73.33,24,104.6,SD,745417,-0.94,2.83
2024-05-15,Brenton Doyle,686668,650633,0,8,50.09,41.48,33,108.5,SD,745417,-0.42,2.05
2024-05-15,J.D. Martinez,502110,605513,0,68,62.09,48.58,36,106.7,PHI,745582,-0.11,2.97
2024-05-15,Bryce Harper,547180,664192,2,9,40.54,67.7,23,103.2,PHI,745582,-0.07,2.6
2024-05-15,Aaron Judge,592450,641154,2,3,26.86,36.65,30,113,MIN,745908,-0.22,3.3
2024-05-15,William Contreras,661388,527048,0,24,223.12,95.39,33,102.2,MIL,745992,0.67,2.26
2024-05-15,Gary Sánchez,596142,527048,1,27,29.13,83.92,40,104.4,MIL,745992,-0.72,1.86
2024-05-15,Sal Frelick,686217,527048,2,37,73.91,54.37,23,100.1,MIL,745992,-0.45,2.69
2024-05-15,Joey Ortiz,687401,527048,0,43,29.69,55.22,28,106.3,MIL,745992,-0.36,1.25
2024-05-15,Jackson Chourio,694192,527048,0,51,49.15,37,27,107.8,MIL,745992,-0.25,2.33
2024-05-15,Andrew McCutchen,457705,657649,2,61,32.65,61.2,29,105.1,MIL,745992,0.05,2.68
2024-05-15,Paul Goldschmidt,502671,656288,0,45,178.2,49.52,29,104.2,LAA,746231,-0.13,1.95
2024-05-15,Nolan Schanuel,694384,458681,0,5,227.99,94.49,26,103.7,LAA,746231,-0.11,2.39
2024-05-15,Zach Neto,687263,687798,1,51,28.24,81.34,26,104.3,LAA,746231,0.46,2.48
2024-05-15,Taylor Ward,621493,687798,0,60,26.3,88.73,24,105,LAA,746231,-0.78,3.15
2024-05-15,Bryan De La Cruz,650559,663554,0,2,112.23,28.93,25,106.5,DET,746472,0.4,2.6
2024-05-15,Wilyer Abreu,677800,671737,0,28,218.11,61.95,34,103.2,BOS,746960,0.53,3.23
2024-05-15,Rafael Devers,646240,664208,1,51,114.56,34.31,20,110.5,BOS,746960,0.17,1.2
2024-05-15,Jordan Westburg,676059,579328,0,4,197.57,68.22,28,98.9,BAL,747038,0.43,2.3
2024-05-15,Adley Rutschman,668939,605447,0,76,211.84,87.7,43,106,BAL,747038,0.36,2.32
2024-05-15,Mike Tauchman,643565,450203,0,1,29.65,91.25,31,99.6,ATL,747123,-0.36,2.22
2024-05-15,Seiya Suzuki,673548,445926,2,66,88.08,36.57,32,105.9,ATL,747123,0.1,2.02
2024-05-15,Christian Walker,572233,671096,0,10,70.15,48.87,25,100.3,AZ,747203,-0.56,1.66
2024-05-15,Santiago Espinal,669289,694297,2,31,57.68,56.69,34,99.7,AZ,747203,-0.48,2.56
2024-05-16,Pete Alonso,624413,592836,1,2,78.66,27.21,18,115.3,PHI,745580,-0.08,1.79
2024-05-16,Anthony Volpe,683011,657746,0,1,61.79,57.16,24,99.8,MIN,745907,-0.68,2.89
2024-05-16,Will Benson,666181,607192,0,1,210.82,41.89,31,107.5,LAD,746150,-0.16,2.51
2024-05-16,Joey Loperfido,694388,683155,2,28,213.56,85.13,31,98.4,HOU,746391,-0.5,1.97
2024-05-16,Ian Happ,664023,683003,0,14,241.62,94.09,25,110.3,CHC,746881,0.5,2.5
2024-05-16,Nick Gonzales,693304,657006,1,26,50.47,63.42,35,95,CHC,746881,-0.92,2.98
2024-05-16,Edward Olivares,658668,657006,2,4,68.14,56.38,22,99.1,CHC,746881,-0.62,2.23
2024-05-16,Rafael Devers,646240,641793,0,12,35.7,95.08,34,99.9,BOS,746959,-0.07,2.71
2024-05-16,Josh Lowe,666139,681867,1,20,209.29,69.59,29,100.6,BOS,746959,1.02,3.07
2024-05-16,Jarren Duran,680776,687330,2,58,175.92,33.87,28,107.7,BOS,746959,0.57,2.96
2024-05-17,Richie Palacios,680700,605135,2,39,230.13,88.07,29,102.5,TOR,744934,0.36,2.55
2024-05-17,Davis Schneider,676914,641302,1,58,51.48,57.57,30,104,TOR,744934,0.32,2.93
2024-05-17,Jonah Heim,641680,542881,1,14,42.71,69.85,33,100.7,TEX,745016,-0.45,2.88
2024-05-17,Zach Neto,687263,571760,1,29,50.07,67.13,29,104.9,TEX,745016,0.25,2.3
2024-05-17,Taylor Ward,621493,668390,1,48,62.51,52.17,37,104.8,TEX,745016,-0.39,2.85
2024-05-17,Marcus Semien,543760,519043,1,68,40.99,82.88,40,97.9,TEX,745016,-0.51,2.52
2024-05-17,Nolan Gorman,669357,678394,1,18,79.22,41.25,29,105.7,STL,745178,0.07,2.41
2024-05-17,Rafael Devers,646240,502043,1,22,156.18,22,28,106,STL,745178,-0.47,1.72
2024-05-17,Alec Burleson,676475,678394,0,32,199.82,59.41,33,99,STL,745178,0.39,1.56
2024-05-17,Masyn Winn,691026,592155,1,51,77.6,43.78,28,102.8,STL,745178,-0.13,1.52
2024-05-17,Lars Nootbaar,663457,678394,0,6,116.97,25.22,25,106.1,STL,745178,-0.7,2.36
2024-05-17,Jordan Beck,687597,696131,1,14,120.39,33.41,29,104.1,SF,745335,0.39,2.16
2024-05-17,Thairo Estrada,642731,663372,0,46,33.25,80.98,22,104.2,SF,745335,-0.25,2.77
2024-05-17,Giancarlo Stanton,519317,621383,0,47,17.93,67.73,24,116.2,NYY,745747,-0.29,2.55
2024-05-17,Aaron Judge,592450,605182,2,8,,,28,114.4,NYY,745747,-0.63,2.61
2024-05-17,Nick Fortes,663743,681035,2,17,63.77,51.08,30,102.1,MIA,746065,-0.18,3.31
2024-05-17,Shohei Ohtani,660271,593423,1,20,26.96,87.01,28,104.5,LAD,746148,-0.38,2.67
2024-05-17,Stuart Fairchild,656413,572020,0,36,71.2,44.61,27,101.6,LAD,746148,0.22,3.18
2024-05-17,Mookie Betts,605141,593423,0,4,62.06,61.8,36,100.6,LAD,746148,-0.38,1.97
2024-05-17,Tyler Stephenson,663886,572020,2,45,52.59,66.03,26,96.1,LAD,746148,0.08,1.98
2024-05-17,Jason Heyward,518792,664747,1,64,235.33,84.82,37,103.4,LAD,746148,0.47,2.01
2024-05-17,Michael Massey,686681,613534,0,44,227.98,89.3,23,102.5,KC,746310,0.25,2
2024-05-17,Maikel Garcia,672580,656232,2,49,46.45,58.57,33,100.7,KC,746310,-0.69,3.02
2024-05-17,Shea Langeliers,669127,669422,2,70,136.65,29.01,25,104.1,KC,746310,0.26,2.07
2024-05-17,Jake Meyers,676694,642547,2,14,20.92,86.21,24,102.7,HOU,746388,-0.39,2.91
2024-05-17,Joey Ortiz,687401,686613,2,30,216.54,84.05,33,97.3,HOU,746388,0.21,2.88
2024-05-17,Jeremy Peña,665161,642547,1,41,61.63,59.52,24,98.2,HOU,746388,0.19,1.86
2024-05-17,Jake Bauers,641343,686613,1,8,209.18,53.63,29,108.2,HOU,746388,0.28,3.06
2024-05-17,Alex Kirilloff,666135,663474,0,14,200.84,54.37,32,105.6,CLE,746641,0,3.21
2024-05-17,David Fry,681807,595345,2,43,23.44,92.45,32,99.7,CLE,746641,0,1.54
2024-05-17,José Ramírez,608070,661395,2,61,218.69,73.98,30,99.8,CLE,746641,0.59,2.3
2024-05-17,Jared Triolo,669707,543294,0,15,23.73,72.87,24,103,CHC,746878,-0.62,2.96
2024-05-17,Andrew McCutchen,457705,643410,2,61,45.34,73.37,24,103.1,CHC,746878,-0.37,1.97
2024-05-17,Miguel Amaya,665804,669387,2,66,55.17,65.35,20,106.8,CHC,746878,-0.18,2.8
2024-05-17,Dylan Moore,664238,607644,2,38,54.78,51.08,31,104.3,BAL,747037,0.57,3.02
2024-05-17,Gunnar Henderson,683002,682243,0,7,154.76,39.1,26,101.3,BAL,747037,0.42,3.31
2024-05-18,Jonny DeLuca,676356,663878,0,61,37.41,83.97,19,105.9,TOR,744938,-0.09,2.29
2024-05-18,Taylor Ward,621493,570632,0,24,38.81,59.23,30,105.2,TEX,745013,-0.43,3.1
2024-05-18,Adolis García,666969,663776,2,46,24.02,66.83,26,104.7,TEX,745013,-0.49,2.77
2024-05-18,Jo Adell,666176,600917,0,48,177.7,46.91,30,101.7,TEX,745013,0.28,2.18
2024-05-18,Nolan Gorman,669357,676710,1,15,227.34,86.44,26,105.2,STL,745177,0.01,2.94
2024-05-18,Rafael Devers,646240,571945,1,27,145.52,25.46,23,106.6,STL,745177,-0.01,1
2024-05-18,Luis Matos,682641,621389,2,8,71.57,35.94,26,104.3,SF,745339,-0.22,2.48
2024-05-18,Bryson Stott,681082,669022,1,49,181.05,59.91,36,103.1,PHI,745581,0.51,2.86
2024-05-18,Kody Clemens,665019,640448,2,70,165.45,36.64,23,106.6,PHI,745581,-0.52,2.45
2024-05-18,Jose Trevino,624431,641745,1,19,24.41,98.17,19,103.2,NYY,745744,-0.51,3.09
2024-05-18,Giancarlo Stanton,519317,641745,1,28,172.68,52.08,20,113.5,NYY,745744,0.43,2.16
2024-05-18,Juan Soto,665742,641745,0,40,211.1,42.98,31,110.2,NYY,745744,0.42,2.07
2024-05-18,Juan Soto,665742,641745,1,9,197.02,45.6,24,112.5,NYY,745744,-0.21,2.34
2024-05-18,Jazz Chisholm Jr.,665862,622663,1,25,167.34,36.89,27,106.4,MIA,746067,0.21,2.25
2024-05-18,Josh Bell,605137,621242,1,85,114.65,26.02,26,107.9,MIA,746067,0.01,1.93
2024-05-18,Seth Brown,664913,607625,1,14,118.35,18.77,23,109.2,KC,746308,-0.28,2.39
2024-05-18,Kyle Isbel,664728,668674,0,58,166.57,37.41,29,102.7,KC,746308,-0.1,2.35
2024-05-18,William Contreras,661388,434378,2,35,93.05,28.82,22,109.3,HOU,746389,0.16,3.22
2024-05-18,Jake Meyers,676694,669060,1,39,32.56,90.98,23,102,HOU,746389,-0.61,2.61
2024-05-18,José Ramírez,608070,641927,1,7,223.27,97.7,25,92.9,CLE,746642,-0.23,2.56
2024-05-18,Gunnar Henderson,683002,662253,2,75,66.48,44.05,27,107.3,BAL,747036,-0.42,2.49
2024-05-19,Daniel Vogelbach,596129,650644,1,12,171.02,46.19,32,106.4,TOR,744937,0.19,2.26
2024-05-19,Isaac Paredes,670623,647315,2,66,36.38,88.39,37,97.7,TOR,744937,-0.25,3.31
2024-05-19,Corey Seager,608369,667755,1,24,220.58,75.01,39,101.9,TEX,745012,0.47,2.03
2024-05-19,Tyler O'Neill,641933,669461,2,3,73.83,28.79,36,110.2,STL,745179,0.3,2.92
2024-05-19,Lars Nootbaar,663457,601713,1,31,193.07,32.84,29,106.3,STL,745179,0.33,3.42
2024-05-19,Rafael Devers,646240,681676,2,47,151.32,37.65,37,106.8,STL,745179,0.01,2.57
2024-05-19,David Hamilton,666152,687798,1,70,225.25,73.7,23,103.8,STL,745179,0.13,2.77
2024-05-19,Ryan McMahon,641857,663855,2,3,57.06,62.9,24,103.5,SF,745336,-0.51,2.5
2024-05-19,Heliot Ramos,671218,680767,0,47,127.54,33.52,31,102.5,SF,745336,-0.49,2.59
2024-05-19,Eddie Rosario,592696,605400,1,27,228.22,99.05,34,98.2,PHI,745577,1.11,2.38
2024-05-19,Jesse Winker,608385,605400,1,35,178.59,43.18,38,107.1,PHI,745577,0,2.89
2024-05-19,Alec Bohm,664761,663432,2,72,31.29,65.42,32,105,PHI,745577,-0.61,2.57
2024-05-19,Jon Berti,542932,623167,2,35,187.73,64.76,29,96.6,NYY,745745,0.7,2.64
2024-05-19,Aaron Judge,592450,623167,0,42,209.96,90.39,28,98.9,NYY,745745,0.7,2.62
2024-05-19,Corey Julks,667452,607074,1,9,49.24,57.47,30,106.6,NYY,745745,-0.45,2.71
2024-05-19,Dane Myers,667472,640455,1,20,33.18,74.74,34,104.7,MIA,746064,-0.26,2.69
2024-05-19,Christian Bethancourt,542194,518617,0,58,220.33,85.12,33,97.4,MIA,746064,0.13,2.14
2024-05-19,Brandon Nimmo,607043,669622,2,72,207.88,61.34,33,102.7,MIA,746064,0.39,2.27
2024-05-19,Andy Pages,681624,668881,1,28,23.01,96.79,23,104.7,LAD,746144,0,2.48
2024-05-19,Brent Rooker,667670,669422,2,75,6.63,69.81,27,111.7,KC,746306,-0.17,2.2
2024-05-19,Kyle Tucker,663656,600986,1,53,188.45,54.25,22,107.2,HOU,746392,0.09,2.07
2024-05-19,Jose Altuve,514888,607067,0,6,53.2,70.19,36,97,HOU,746392,-0.22,2.59
2024-05-19,Kyle Tucker,663656,669952,2,70,60.26,79.09,23,99.2,HOU,746392,-0.51,3.17
2024-05-19,Jose Miranda,669304,676440,1,17,47.65,66.82,36,98.8,CLE,746636,-0.29,3.09
2024-05-19,Andrés Giménez,665926,663978,0,5,160.66,35.75,23,106.3,CLE,746636,-0.11,2.31
2024-05-19,Will Brennan,686823,661395,2,67,221.27,96.12,36,96.8,CLE,746636,0.51,1.8
2024-05-19,Jack Suwinski,669261,592791,1,9,225.1,88.71,34,99.8,CHC,746880,0.64,2.11
2024-05-19,Ryan O'Hearn,656811,669923,0,25,206.02,58.29,28,101.6,BAL,747035,0.5,3.33
2024-05-19,Gunnar Henderson,683002,669923,0,4,152.44,30.1,30,106,BAL,747035,0.6,1.85
2024-05-19,Jake Cronenworth,630105,693821,2,4,213.39,77.28,28,101.3,ATL,747120,0.17,2.04
2024-05-19,Luis Campusano,669134,678061,0,40,17.78,97.85,21,109.1,ATL,747120,-0.36,2.4
2024-05-19,Ha-Seong Kim,673490,678061,1,56,52.3,57.68,28,100.7,ATL,747120,-0.45,2.04
2024-05-19,Spencer Torkelson,679529,656756,0,20,90.42,29.14,29,106.5,AZ,747198,0.09,2.58
2024-05-20,Luis García Jr.,671277,641154,0,13,221.88,78.8,29,101.1,WSH,744857,0.54,2.2
2024-05-20,Jesse Winker,608385,641154,0,26,102.73,37.58,23,107.3,WSH,744857,-0.43,1.97
2024-05-20,Carlos Correa,621043,680730,0,44,56.42,39.87,25,105.7,WSH,744857,-0.7,1.71
2024-05-20,Daulton Varsho,662139,607200,2,16,177.28,46.19,23,105.1,TOR,744935,0.02,1.23
2024-05-20,Paul DeJong,657557,621244,0,50,169.97,42.37,26,104,TOR,744935,0.45,2.1
2024-05-20,Danny Jansen,643376,673929,2,58,40.04,72.64,26,103.7,TOR,744935,0.21,2.4
2024-05-20,Rafael Devers,646240,671737,1,23,44.29,67.54,29,104.5,TB,745093,0.3,2.47
2024-05-20,Ceddanne Rafaela,678882,671737,1,31,194.24,61.58,28,99.8,TB,745093,0.58,2.49
2024-05-20,Michael Siani,672279,665152,1,31,208.68,61.13,25,103,STL,745181,0.45,2.81
2024-05-20,Gunnar Henderson,683002,543243,0,45,100.17,32.15,31,105.3,STL,745181,-0.38,2.57
2024-05-20,Dominic Canzone,686527,573186,1,57,131.03,26.8,32,108.4,NYY,745746,0.03,2.7
2024-05-20,Andruw Monasterio,655316,677960,2,30,108.59,34.32,31,101.5,MIA,746066,-0.02,2.31
2024-05-20,Enrique Hernández,571771,677944,0,21,113.25,37.7,23,102.1,LAD,746146,0.26,2.36
2024-05-20,Freddie Freeman,518692,677944,0,25,147.49,32.68,34,104.9,LAD,746146,0.24,2.02
2024-05-20,Will Smith,669257,677944,0,26,71.73,52.8,24,101.8,LAD,746146,-0.47,2.6
2024-05-20,Lourdes Gurriel Jr.,666971,622694,1,60,20.82,85.04,32,100.9,LAD,746146,-0.6,2.82
2024-05-20,Jake McCarthy,664983,622694,1,61,224.9,69.69,28,106.6,LAD,746146,0.18,2.83
2024-05-20,Michael Massey,686681,681857,0,11,205,48.45,31,102.3,KC,746307,0.45,1.85
2024-05-20,Kerry Carpenter,681481,608379,1,28,54.44,39.85,30,106.8,KC,746307,-0.12,2.68
2024-05-20,Salvador Perez,521692,666214,0,43,65.78,32.49,25,109.1,KC,746307,-0.02,1.88
2024-05-20,Jose Altuve,514888,672282,2,18,38.27,63.22,35,105.1,HOU,746390,-0.12,3.02
2024-05-20,Mauricio Dubón,643289,672282,1,33,23.39,87.72,32,98.4,HOU,746390,-0.11,1.7
2024-05-20,Nolan Schanuel,694384,664285,1,40,204.29,72.11,31,95.7,HOU,746390,0.59,2.18
2024-05-20,Logan O'Hoppe,681351,664285,2,44,14.55,71.43,26,109.7,HOU,746390,-0.26,2.72
2024-05-20,Jo Adell,666176,664285,2,45,210.82,66.74,26,105.6,HOU,746390,0.28,2.98
2024-05-20,Zach Neto,687263,606160,0,50,32.69,69.14,23,106.4,HOU,746390,-0.02,3.87
2024-05-20,Tomás Nido,621512,594902,2,19,60.81,48.6,34,101.8,CLE,746637,0.14,2.81
2024-05-20,Marcell Ozuna,542303,656302,0,22,60.86,45.53,35,105.6,ATL,747119,0.02,3.15
